행정동명,month,total_registered,시군구
서울특별시 강서구 화곡1동,2023-11,18138,강서구
서울특별시 강서구 화곡1동,2023-12,18202,강서구
서울특별시 강서구 화곡2동,2021-11,4932,강서구
서울특별시 강서구 화곡2동,2021-12,4984,강서구
서울특별시 강서구 화곡2동,2022-01,5005,강서구
서울특별시 강서구 화곡2동,2022-02,5022,강서구
서울특별시 강서구 화곡2동,2022-03,5038,강서구
서울특별시 강서구 화곡2동,2022-04,5054,강서구
서울특별시 강서구 화곡2동,2022-05,5075,강서구
서울특별시 강서구 화곡2동,2022-06,5095,강서구
서울특별시 강서구 화곡2동,2022-07,5117,강서구
서울특별시 강서구 화곡2동,2022-08,5133,강서구
서울특별시 강서구 화곡2동,2022-09,5156,강서구
서울특별시 강서구 화곡2동,2022-10,5176,강서구
서울특별시 강서구 화곡2동,2022-11,5205,강서구
서울특별시 강서구 화곡2동,2022-12,5231,강서구
서울특별시 강서구 화곡2동,2023-01,5253,강서구
서울특별시 강서구 화곡2동,2023-02,5266,강서구
서울특별시 강서구 화곡2동,2023-03,5297,강서구
서울특별시 강서구 화곡2동,2023-04,5313,강서구
서울특별시 강서구 화곡2동,2023-05,5332,강서구
서울특별시 강서구 화곡2동,2023-06,5359,강서구
서울특별시 강서구 화곡2동,2023-07,5379,강서구
서울특별시 강서구 화곡2동,2023-08,5389,강서구
서울특별시 강서구 화곡2동,2023-09,5411,강서구
서울특별시 강서구 화곡2동,2023-10,5439,강서구
서울특별시 강서구 화곡2동,2023-11,5456,강서구
서울특별시 강서구 화곡2동,2023-12,5471,강서구
서울특별시 강서구 화곡3동,2021-11,6499,강서구
서울특별시 강서구 화곡3동,2021-12,6547,강서구
서울특별시 강서구 화곡3동,2022-01,6573,강서구
서울특별시 강서구 화곡3동,2022-02,6596,강서구
서울특별시 강서구 화곡3동,2022-03,6624,강서구
서울특별시 강서구 화곡3동,2022-04,6648,강서구
서울특별시 강서구 화곡3동,2022-05,6677,강서구
서울특별시 강서구 화곡3동,2022-06,6703,강서구
서울특별시 강서구 화곡3동,2022-07,6734,강서구
서울특별시 강서구 화곡3동,2022-08,6760,강서구
서울특별시 강서구 화곡3동,2022-09,6785,강서구
서울특별시 강서구 화곡3동,2022-10,6816,강서구
서울특별시 강서구 화곡3동,2022-11,6850,강서구
서울특별시 강서구 화곡3동,2022-12,6883,강서구
서울특별시 강서구 화곡3동,2023-01,6912,강서구
서울특별시 강서구 화곡3동,2023-02,6947,강서구
서울특별시 강서구 화곡3동,2023-03,6988,강서구
서울특별시 강서구 화곡3동,2023-04,7017,강서구
서울특별시 강서구 화곡3동,2023-05,7041,강서구
서울특별시 강서구 화곡3동,2023-06,7075,강서구
서울특별시 강서구 화곡3동,2023-07,7100,강서구
서울특별시 강서구 화곡3동,2023-08,7127,강서구
서울특별시 강서구 화곡3동,2023-09,7147,강서구
서울특별시 강서구 화곡3동,2023-10,7172,강서구
서울특별시 강서구 화곡3동,2023-11,7198,강서구
서울특별시 강서구 화곡3동,2023-12,7222,강서구
서울특별시 강서구 화곡4동,2021-11,5866,강서구
서울특별시 강서구 화곡4동,2021-12,5940,강서구
서울특별시 강서구 화곡4동,2022-01,5963,강서구
서울특별시 강서구 화곡4동,2022-02,5983,강서구
서울특별시 강서구 화곡4동,2022-03,6007,강서구
서울특별시 강서구 화곡4동,2022-04,6030,강서구
서울특별시 강서구 화곡4동,2022-05,6060,강서구
서울특별시 강서구 화곡4동,2022-06,6090,강서구
서울특별시 강서구 화곡4동,2022-07,6118,강서구
서울특별시 강서구 화곡4동,2022-08,6135,강서구
서울특별시 강서구 화곡4동,2022-09,6149,강서구
서울특별시 강서구 화곡4동,2022-10,6175,강서구
서울특별시 강서구 화곡4동,2022-11,6203,강서구
서울특별시 강서구 화곡4동,2022-12,6226,강서구
서울특별시 강서구 화곡4동,2023-01,6252,강서구
서울특별시 강서구 화곡4동,2023-02,6273,강서구
서울특별시 강서구 화곡4동,2023-03,6299,강서구
서울특별시 강서구 화곡4동,2023-04,6329,강서구
서울특별시 강서구 화곡4동,2023-05,6355,강서구
서울특별시 강서구 화곡4동,2023-06,6376,강서구
서울특별시 강서구 화곡4동,2023-07,6400,강서구
서울특별시 강서구 화곡4동,2023-08,6424,강서구
서울특별시 강서구 화곡4동,2023-09,6439,강서구
서울특별시 강서구 화곡4동,2023-10,6464,강서구
서울특별시 강서구 화곡4동,2023-11,6499,강서구
서울특별시 강서구 화곡4동,2023-12,6522,강서구
서울특별시 강서구 화곡6동,2021-11,7913,강서구
서울특별시 강서구 화곡6동,2021-12,7989,강서구
서울특별시 강서구 화곡6동,2022-01,8020,강서구
서울특별시 강서구 화곡6동,2022-02,8058,강서구
서울특별시 강서구 화곡6동,2022-03,8083,강서구
서울특별시 강서구 화곡6동,2022-04,8114,강서구
서울특별시 강서구 화곡6동,2022-05,8154,강서구
서울특별시 강서구 화곡6동,2022-06,8180,강서구
서울특별시 강서구 화곡6동,2022-07,8218,강서구
서울특별시 강서구 화곡6동,2022-08,8250,강서구
서울특별시 강서구 화곡6동,2022-09,8291,강서구
서울특별시 강서구 화곡6동,2022-10,8320,강서구
서울특별시 강서구 화곡6동,2022-11,8356,강서구
서울특별시 강서구 화곡6동,2022-12,8398,강서구
서울특별시 강서구 화곡6동,2023-01,8447,강서구
서울특별시 강서구 화곡6동,2023-02,8484,강서구
서울특별시 강서구 화곡6동,2023-03,8527,강서구
서울특별시 강서구 화곡6동,2023-04,8562,강서구
서울특별시 강서구 화곡6동,2023-05,8594,강서구
서울특별시 강서구 화곡6동,2023-06,8635,강서구
서울특별시 강서구 화곡6동,2023-07,8667,강서구
서울특별시 강서구 화곡6동,2023-08,8708,강서구
서울특별시 강서구 화곡6동,2023-09,8735,강서구
서울특별시 강서구 화곡6동,2023-10,8763,강서구
서울특별시 강서구 화곡6동,2023-11,8797,강서구
서울특별시 강서구 화곡6동,2023-12,8830,강서구
서울특별시 강서구 화곡8동,2021-11,6148,강서구
서울특별시 강서구 화곡8동,2021-12,6206,강서구
서울특별시 강서구 화곡8동,2022-01,6227,강서구
서울특별시 강서구 화곡8동,2022-02,6245,강서구
서울특별시 강서구 화곡8동,2022-03,6276,강서구
서울특별시 강서구 화곡8동,2022-04,6298,강서구
서울특별시 강서구 화곡8동,2022-05,6322,강서구
서울특별시 강서구 화곡8동,2022-06,6339,강서구
서울특별시 강서구 화곡8동,2022-07,6360,강서구
서울특별시 강서구 화곡8동,2022-08,6382,강서구
서울특별시 강서구 화곡8동,2022-09,6407,강서구
서울특별시 강서구 화곡8동,2022-10,6432,강서구
서울특별시 강서구 화곡8동,2022-11,6460,강서구
서울특별시 강서구 화곡8동,2022-12,6482,강서구
서울특별시 강서구 화곡8동,2023-01,6515,강서구
서울특별시 강서구 화곡8동,2023-02,6542,강서구
서울특별시 강서구 화곡8동,2023-03,6579,강서구
서울특별시 강서구 화곡8동,2023-04,6602,강서구
서울특별시 강서구 화곡8동,2023-05,6638,강서구
서울특별시 강서구 화곡8동,2023-06,6666,강서구
서울특별시 강서구 화곡8동,2023-07,6692,강서구
서울특별시 강서구 화곡8동,2023-08,6710,강서구
서울특별시 강서구 화곡8동,2023-09,6722,강서구
서울특별시 강서구 화곡8동,2023-10,6750,강서구
서울특별시 강서구 화곡8동,2023-11,6780,강서구
서울특별시 강서구 화곡8동,2023-12,6802,강서구
서울특별시 강서구 화곡본동,2021-11,9220,강서구
서울특별시 강서구 화곡본동,2021-12,9302,강서구
서울특별시 강서구 화곡본동,2022-01,9337,강서구
서울특별시 강서구 화곡본동,2022-02,9365,강서구
서울특별시 강서구 화곡본동,2022-03,9406,강서구
서울특별시 강서구 화곡본동,2022-04,9447,강서구
서울특별시 강서구 화곡본동,2022-05,9490,강서구
서울특별시 강서구 화곡본동,2022-06,9531,강서구
서울특별시 강서구 화곡본동,2022-07,9584,강서구
서울특별시 강서구 화곡본동,2022-08,9622,강서구
서울특별시 강서구 화곡본동,2022-09,9653,강서구
서울특별시 강서구 화곡본동,2022-10,9677,강서구
서울특별시 강서구 화곡본동,2022-11,9731,강서구
서울특별시 강서구 화곡본동,2022-12,9762,강서구
서울특별시 강서구 화곡본동,2023-01,9803,강서구
서울특별시 강서구 화곡본동,2023-02,9835,강서구
서울특별시 강서구 화곡본동,2023-03,9877,강서구
서울특별시 강서구 화곡본동,2023-04,9914,강서구
서울특별시 강서구 화곡본동,2023-05,9951,강서구
서울특별시 강서구 화곡본동,2023-06,10002,강서구
서울특별시 강서구 화곡본동,2023-07,10042,강서구
서울특별시 강서구 화곡본동,2023-08,10065,강서구
서울특별시 강서구 화곡본동,2023-09,10109,강서구
서울특별시 강서구 화곡본동,2023-10,10153,강서구
서울특별시 강서구 화곡본동,2023-11,10187,강서구
서울특별시 강서구 화곡본동,2023-12,10207,강서구
서울특별시 관악구 낙성대동,2021-11,3994,관악구
서울특별시 관악구 낙성대동,2021-12,4050,관악구
서울특별시 관악구 낙성대동,2022-01,4078,관악구
서울특별시 관악구 낙성대동,2022-02,4098,관악구
서울특별시 관악구 낙성대동,2022-03,4122,관악구
서울특별시 관악구 낙성대동,2022-04,4139,관악구
서울특별시 관악구 낙성대동,2022-05,4158,관악구
서울특별시 관악구 낙성대동,2022-06,4192,관악구
서울특별시 관악구 낙성대동,2022-07,4208,관악구
서울특별시 관악구 낙성대동,2022-08,4229,관악구
서울특별시 관악구 낙성대동,2022-09,4249,관악구
서울특별시 관악구 낙성대동,2022-10,4273,관악구
서울특별시 관악구 낙성대동,2022-11,4297,관악구
서울특별시 관악구 낙성대동,2022-12,4317,관악구
서울특별시 관악구 낙성대동,2023-01,4344,관악구
서울특별시 관악구 낙성대동,2023-02,4358,관악구
서울특별시 관악구 낙성대동,2023-03,4376,관악구
서울특별시 관악구 낙성대동,2023-04,4391,관악구
서울특별시 관악구 낙성대동,2023-05,4408,관악구
서울특별시 관악구 낙성대동,2023-06,4433,관악구
서울특별시 관악구 낙성대동,2023-07,4454,관악구
서울특별시 관악구 낙성대동,2023-08,4469,관악구
서울특별시 관악구 낙성대동,2023-09,4486,관악구
서울특별시 관악구 낙성대동,2023-10,4509,관악구
서울특별시 관악구 낙성대동,2023-11,4531,관악구
서울특별시 관악구 낙성대동,2023-12,4558,관악구
서울특별시 관악구 난곡동,2021-11,6445,관악구
서울특별시 관악구 난곡동,2021-12,6481,관악구
서울특별시 관악구 난곡동,2022-01,6511,관악구
서울특별시 관악구 난곡동,2022-02,6525,관악구
서울특별시 관악구 난곡동,2022-03,6548,관악구
서울특별시 관악구 난곡동,2022-04,6583,관악구
서울특별시 관악구 난곡동,2022-05,6610,관악구
서울특별시 관악구 난곡동,2022-06,6628,관악구
서울특별시 관악구 난곡동,2022-07,6664,관악구
서울특별시 관악구 난곡동,2022-08,6695,관악구
서울특별시 관악구 난곡동,2022-09,6720,관악구
서울특별시 관악구 난곡동,2022-10,6754,관악구
서울특별시 관악구 난곡동,2022-11,6782,관악구
서울특별시 관악구 난곡동,2022-12,6818,관악구
서울특별시 관악구 난곡동,2023-01,6845,관악구
서울특별시 관악구 난곡동,2023-02,6869,관악구
서울특별시 관악구 난곡동,2023-03,6904,관악구
서울특별시 관악구 난곡동,2023-04,6938,관악구
서울특별시 관악구 난곡동,2023-05,6972,관악구
서울특별시 관악구 난곡동,2023-06,7003,관악구
서울특별시 관악구 난곡동,2023-07,7020,관악구
서울특별시 관악구 난곡동,2023-08,7050,관악구
서울특별시 관악구 난곡동,2023-09,7083,관악구
서울특별시 관악구 난곡동,2023-10,7113,관악구
서울특별시 관악구 난곡동,2023-11,7142,관악구
서울특별시 관악구 난곡동,2023-12,7155,관악구
서울특별시 관악구 난향동,2021-11,4892,관악구
서울특별시 관악구 난향동,2021-12,4912,관악구
서울특별시 관악구 난향동,2022-01,4934,관악구
서울특별시 관악구 난향동,2022-02,4944,관악구
서울특별시 관악구 난향동,2022-03,4963,관악구
서울특별시 관악구 난향동,2022-04,4994,관악구
서울특별시 관악구 난향동,2022-05,5015,관악구
서울특별시 관악구 난향동,2022-06,5029,관악구
서울특별시 관악구 난향동,2022-07,5047,관악구
서울특별시 관악구 난향동,2022-08,5066,관악구
서울특별시 관악구 난향동,2022-09,5091,관악구
서울특별시 관악구 난향동,2022-10,5114,관악구
서울특별시 관악구 난향동,2022-11,5130,관악구
서울특별시 관악구 난향동,2022-12,5150,관악구
서울특별시 관악구 난향동,2023-01,5172,관악구
서울특별시 관악구 난향동,2023-02,5186,관악구
서울특별시 관악구 난향동,2023-03,5206,관악구
서울특별시 관악구 난향동,2023-04,5229,관악구
서울특별시 관악구 난향동,2023-05,5243,관악구
