일자_dt,month_dt,연도,행정동,단속건수,total_registered
2023-01-22,2023-01,2023,이문2동,1,5741
2023-02-01,2023-02,2023,답십리1동,7,10461
2023-02-02,2023-02,2023,답십리1동,9,10461
2023-02-03,2023-02,2023,답십리1동,9,10461
2023-02-04,2023-02,2023,답십리1동,4,10461
2023-02-05,2023-02,2023,답십리1동,3,10461
2023-02-06,2023-02,2023,답십리1동,13,10461
2023-02-07,2023-02,2023,답십리1동,3,10461
2023-02-08,2023-02,2023,답십리1동,2,10461
2023-02-09,2023-02,2023,답십리1동,5,10461
2023-02-10,2023-02,2023,답십리1동,5,10461
2023-02-11,2023-02,2023,답십리1동,3,10461
2023-02-12,2023-02,2023,답십리1동,1,10461
2023-02-13,2023-02,2023,답십리1동,10,10461
2023-02-14,2023-02,2023,답십리1동,1,10461
2023-02-15,2023-02,2023,답십리1동,3,10461
2023-02-16,2023-02,2023,답십리1동,6,10461
2023-02-17,2023-02,2023,답십리1동,6,10461
2023-02-18,2023-02,2023,답십리1동,4,10461
2023-02-19,2023-02,2023,답십리1동,1,10461
2023-02-20,2023-02,2023,답십리1동,8,10461
2023-02-21,2023-02,2023,답십리1동,16,10461
2023-02-22,2023-02,2023,답십리1동,3,10461
2023-02-23,2023-02,2023,답십리1동,2,10461
2023-02-24,2023-02,2023,답십리1동,4,10461
2023-02-25,2023-02,2023,답십리1동,2,10461
2023-02-26,2023-02,2023,답십리1동,2,10461
2023-02-27,2023-02,2023,답십리1동,6,10461
2023-02-28,2023-02,2023,답십리1동,1,10461
2023-02-01,2023-02,2023,답십리2동,2,9485
2023-02-02,2023-02,2023,답십리2동,2,9485
2023-02-03,2023-02,2023,답십리2동,0,9485
2023-02-05,2023-02,2023,답십리2동,2,9485
2023-02-06,2023-02,2023,답십리2동,1,9485
2023-02-07,2023-02,2023,답십리2동,1,9485
2023-02-08,2023-02,2023,답십리2동,1,9485
2023-02-10,2023-02,2023,답십리2동,3,9485
2023-02-12,2023-02,2023,답십리2동,1,9485
2023-02-13,2023-02,2023,답십리2동,1,9485
2023-02-14,2023-02,2023,답십리2동,3,9485
2023-02-16,2023-02,2023,답십리2동,1,9485
2023-02-17,2023-02,2023,답십리2동,1,9485
2023-02-18,2023-02,2023,답십리2동,1,9485
2023-02-19,2023-02,2023,답십리2동,3,9485
2023-02-26,2023-02,2023,답십리2동,3,9485
2023-02-27,2023-02,2023,답십리2동,1,9485
2023-02-28,2023-02,2023,답십리2동,3,9485
2023-02-01,2023-02,2023,이문1동,2,4394
2023-02-02,2023-02,2023,이문1동,1,4394
2023-02-03,2023-02,2023,이문1동,2,4394
2023-02-04,2023-02,2023,이문1동,2,4394
2023-02-06,2023-02,2023,이문1동,3,4394
2023-02-08,2023-02,2023,이문1동,1,4394
2023-02-09,2023-02,2023,이문1동,4,4394
2023-02-10,2023-02,2023,이문1동,5,4394
2023-02-11,2023-02,2023,이문1동,2,4394
2023-02-13,2023-02,2023,이문1동,4,4394
2023-02-14,2023-02,2023,이문1동,2,4394
2023-02-15,2023-02,2023,이문1동,2,4394
2023-02-16,2023-02,2023,이문1동,4,4394
2023-02-17,2023-02,2023,이문1동,2,4394
2023-02-18,2023-02,2023,이문1동,1,4394
2023-02-19,2023-02,2023,이문1동,0,4394
2023-02-20,2023-02,2023,이문1동,5,4394
2023-02-21,2023-02,2023,이문1동,4,4394
2023-02-22,2023-02,2023,이문1동,2,4394
2023-02-23,2023-02,2023,이문1동,1,4394
2023-02-24,2023-02,2023,이문1동,4,4394
2023-02-26,2023-02,2023,이문1동,1,4394
2023-02-27,2023-02,2023,이문1동,4,4394
2023-02-28,2023-02,2023,이문1동,3,4394
2023-02-01,2023-02,2023,이문2동,1,5764
2023-02-23,2023-02,2023,이문2동,1,5764
2023-02-27,2023-02,2023,이문2동,1,5764
2023-02-01,2023-02,2023,장안1동,4,14153
2023-02-02,2023-02,2023,장안1동,5,14153
2023-02-03,2023-02,2023,장안1동,3,14153
2023-02-04,2023-02,2023,장안1동,2,14153
2023-02-05,2023-02,2023,장안1동,1,14153
2023-02-06,2023-02,2023,장안1동,3,14153
2023-02-07,2023-02,2023,장안1동,1,14153
2023-02-08,2023-02,2023,장안1동,3,14153
2023-02-09,2023-02,2023,장안1동,2,14153
2023-02-10,2023-02,2023,장안1동,3,14153
2023-02-11,2023-02,2023,장안1동,1,14153
2023-02-13,2023-02,2023,장안1동,3,14153
2023-02-14,2023-02,2023,장안1동,1,14153
2023-02-15,2023-02,2023,장안1동,2,14153
2023-02-16,2023-02,2023,장안1동,3,14153
2023-02-17,2023-02,2023,장안1동,3,14153
2023-02-18,2023-02,2023,장안1동,1,14153
2023-02-20,2023-02,2023,장안1동,3,14153
2023-02-21,2023-02,2023,장안1동,3,14153
2023-02-22,2023-02,2023,장안1동,1,14153
2023-02-23,2023-02,2023,장안1동,2,14153
2023-02-24,2023-02,2023,장안1동,5,14153
2023-02-28,2023-02,2023,장안1동,1,14153
2023-02-01,2023-02,2023,장안2동,3,11545
2023-02-02,2023-02,2023,장안2동,7,11545
2023-02-03,2023-02,2023,장안2동,15,11545
2023-02-04,2023-02,2023,장안2동,1,11545
2023-02-05,2023-02,2023,장안2동,7,11545
2023-02-06,2023-02,2023,장안2동,10,11545
2023-02-08,2023-02,2023,장안2동,11,11545
2023-02-09,2023-02,2023,장안2동,12,11545
2023-02-10,2023-02,2023,장안2동,11,11545
2023-02-11,2023-02,2023,장안2동,2,11545
2023-02-12,2023-02,2023,장안2동,6,11545
2023-02-13,2023-02,2023,장안2동,12,11545
2023-02-14,2023-02,2023,장안2동,7,11545
2023-02-15,2023-02,2023,장안2동,9,11545
2023-02-16,2023-02,2023,장안2동,8,11545
2023-02-17,2023-02,2023,장안2동,14,11545
2023-02-18,2023-02,2023,장안2동,5,11545
2023-02-19,2023-02,2023,장안2동,6,11545
2023-02-20,2023-02,2023,장안2동,9,11545
2023-02-21,2023-02,2023,장안2동,15,11545
2023-02-22,2023-02,2023,장안2동,5,11545
2023-02-23,2023-02,2023,장안2동,11,11545
2023-02-24,2023-02,2023,장안2동,13,11545
2023-02-25,2023-02,2023,장안2동,2,11545
2023-02-26,2023-02,2023,장안2동,1,11545
2023-02-27,2023-02,2023,장안2동,4,11545
2023-02-28,2023-02,2023,장안2동,6,11545
2023-02-01,2023-02,2023,제기동,10,6975
2023-02-02,2023-02,2023,제기동,11,6975
2023-02-03,2023-02,2023,제기동,17,6975
2023-02-04,2023-02,2023,제기동,6,6975
2023-02-05,2023-02,2023,제기동,5,6975
2023-02-06,2023-02,2023,제기동,16,6975
2023-02-07,2023-02,2023,제기동,12,6975
2023-02-08,2023-02,2023,제기동,6,6975
2023-02-09,2023-02,2023,제기동,16,6975
2023-02-10,2023-02,2023,제기동,9,6975
2023-02-11,2023-02,2023,제기동,5,6975
2023-02-12,2023-02,2023,제기동,12,6975
2023-02-13,2023-02,2023,제기동,8,6975
2023-02-14,2023-02,2023,제기동,11,6975
2023-02-15,2023-02,2023,제기동,11,6975
2023-02-16,2023-02,2023,제기동,12,6975
2023-02-17,2023-02,2023,제기동,7,6975
2023-02-18,2023-02,2023,제기동,6,6975
2023-02-19,2023-02,2023,제기동,7,6975
2023-02-20,2023-02,2023,제기동,10,6975
2023-02-21,2023-02,2023,제기동,21,6975
2023-02-22,2023-02,2023,제기동,11,6975
2023-02-23,2023-02,2023,제기동,6,6975
2023-02-24,2023-02,2023,제기동,12,6975
2023-02-25,2023-02,2023,제기동,4,6975
2023-02-26,2023-02,2023,제기동,4,6975
2023-02-27,2023-02,2023,제기동,6,6975
2023-02-28,2023-02,2023,제기동,8,6975
2023-02-01,2023-02,2023,청량리동,6,5516
2023-02-02,2023-02,2023,청량리동,10,5516
2023-02-03,2023-02,2023,청량리동,6,5516
2023-02-04,2023-02,2023,청량리동,3,5516
2023-02-06,2023-02,2023,청량리동,7,5516
2023-02-07,2023-02,2023,청량리동,5,5516
2023-02-08,2023-02,2023,청량리동,12,5516
2023-02-09,2023-02,2023,청량리동,3,5516
2023-02-10,2023-02,2023,청량리동,10,5516
2023-02-11,2023-02,2023,청량리동,0,5516
2023-02-12,2023-02,2023,청량리동,4,5516
2023-02-13,2023-02,2023,청량리동,3,5516
2023-02-14,2023-02,2023,청량리동,7,5516
2023-02-15,2023-02,2023,청량리동,11,5516
2023-02-16,2023-02,2023,청량리동,3,5516
2023-02-17,2023-02,2023,청량리동,2,5516
2023-02-18,2023-02,2023,청량리동,6,5516
2023-02-19,2023-02,2023,청량리동,3,5516
2023-02-20,2023-02,2023,청량리동,1,5516
2023-02-21,2023-02,2023,청량리동,2,5516
2023-02-22,2023-02,2023,청량리동,10,5516
2023-02-23,2023-02,2023,청량리동,4,5516
2023-02-24,2023-02,2023,청량리동,1,5516
2023-02-25,2023-02,2023,청량리동,3,5516
2023-02-26,2023-02,2023,청량리동,7,5516
2023-02-27,2023-02,2023,청량리동,6,5516
2023-02-28,2023-02,2023,청량리동,8,5516
2023-02-01,2023-02,2023,회기동,5,2253
2023-02-02,2023-02,2023,회기동,7,2253
2023-02-03,2023-02,2023,회기동,13,2253
2023-02-04,2023-02,2023,회기동,4,2253
2023-02-05,2023-02,2023,회기동,8,2253
2023-02-06,2023-02,2023,회기동,0,2253
2023-02-07,2023-02,2023,회기동,3,2253
2023-02-08,2023-02,2023,회기동,11,2253
2023-02-09,2023-02,2023,회기동,8,2253
2023-02-10,2023-02,2023,회기동,2,2253
2023-02-11,2023-02,2023,회기동,2,2253
2023-02-12,2023-02,2023,회기동,4,2253
2023-02-13,2023-02,2023,회기동,7,2253
2023-02-14,2023-02,2023,회기동,10,2253
2023-02-15,2023-02,2023,회기동,19,2253
2023-02-16,2023-02,2023,회기동,12,2253
2023-02-17,2023-02,2023,회기동,10,2253
2023-02-18,2023-02,2023,회기동,2,2253
2023-02-19,2023-02,2023,회기동,0,2253
2023-02-20,2023-02,2023,회기동,7,2253
2023-02-21,2023-02,2023,회기동,4,2253
2023-02-22,2023-02,2023,회기동,8,2253
2023-02-23,2023-02,2023,회기동,4,2253
2023-02-24,2023-02,2023,회기동,4,2253
2023-02-25,2023-02,2023,회기동,3,2253
2023-02-26,2023-02,2023,회기동,4,2253
2023-02-27,2023-02,2023,회기동,14,2253
2023-02-28,2023-02,2023,회기동,8,2253
2023-02-01,2023-02,2023,휘경1동,4,4239
2023-02-02,2023-02,2023,휘경1동,3,4239
2023-02-03,2023-02,2023,휘경1동,3,4239
2023-02-04,2023-02,2023,휘경1동,1,4239
2023-02-05,2023-02,2023,휘경1동,1,4239
2023-02-06,2023-02,2023,휘경1동,3,4239
2023-02-07,2023-02,2023,휘경1동,1,4239
2023-02-08,2023-02,2023,휘경1동,4,4239
2023-02-09,2023-02,2023,휘경1동,4,4239
2023-02-10,2023-02,2023,휘경1동,1,4239
2023-02-11,2023-02,2023,휘경1동,1,4239
2023-02-12,2023-02,2023,휘경1동,2,4239
2023-02-13,2023-02,2023,휘경1동,2,4239
2023-02-14,2023-02,2023,휘경1동,3,4239
2023-02-15,2023-02,2023,휘경1동,4,4239
2023-02-17,2023-02,2023,휘경1동,4,4239
2023-02-18,2023-02,2023,휘경1동,2,4239
2023-02-20,2023-02,2023,휘경1동,6,4239
2023-02-21,2023-02,2023,휘경1동,2,4239
2023-02-22,2023-02,2023,휘경1동,1,4239
2023-02-23,2023-02,2023,휘경1동,2,4239
2023-02-24,2023-02,2023,휘경1동,2,4239
2023-02-26,2023-02,2023,휘경1동,2,4239
2023-02-27,2023-02,2023,휘경1동,2,4239
2023-02-28,2023-02,2023,휘경1동,3,4239
2023-02-01,2023-02,2023,휘경2동,2,6910
2023-02-02,2023-02,2023,휘경2동,4,6910
2023-02-03,2023-02,2023,휘경2동,4,6910
2023-02-04,2023-02,2023,휘경2동,4,6910
2023-02-05,2023-02,2023,휘경2동,1,6910
2023-02-06,2023-02,2023,휘경2동,3,6910
2023-02-07,2023-02,2023,휘경2동,1,6910
2023-02-08,2023-02,2023,휘경2동,1,6910
2023-02-09,2023-02,2023,휘경2동,4,6910
2023-02-10,2023-02,2023,휘경2동,6,6910
2023-02-11,2023-02,2023,휘경2동,1,6910
2023-02-13,2023-02,2023,휘경2동,1,6910
2023-02-14,2023-02,2023,휘경2동,1,6910
2023-02-15,2023-02,2023,휘경2동,3,6910
2023-02-16,2023-02,2023,휘경2동,1,6910
2023-02-17,2023-02,2023,휘경2동,1,6910
2023-02-19,2023-02,2023,휘경2동,3,6910
2023-02-20,2023-02,2023,휘경2동,1,6910
2023-02-21,2023-02,2023,휘경2동,1,6910
2023-02-23,2023-02,2023,휘경2동,1,6910
2023-02-24,2023-02,2023,휘경2동,3,6910
2023-02-25,2023-02,2023,휘경2동,2,6910
2023-02-26,2023-02,2023,휘경2동,2,6910
2023-02-27,2023-02,2023,휘경2동,3,6910
2023-02-02,2023-02,2023,전농1동,1,8224
2023-02-05,2023-02,2023,전농1동,0,8224
2023-02-08,2023-02,2023,전농1동,0,8224
2023-02-09,2023-02,2023,전농1동,1,8224
2023-02-10,2023-02,2023,전농1동,3,8224
2023-02-11,2023-02,2023,전농1동,1,8224
2023-02-12,2023-02,2023,전농1동,1,8224
2023-02-13,2023-02,2023,전농1동,1,8224
2023-02-14,2023-02,2023,전농1동,0,8224
2023-02-15,2023-02,2023,전농1동,2,8224
2023-02-16,2023-02,2023,전농1동,1,8224
2023-02-17,2023-02,2023,전농1동,1,8224
2023-02-18,2023-02,2023,전농1동,0,8224
2023-02-19,2023-02,2023,전농1동,0,8224
2023-02-20,2023-02,2023,전농1동,1,8224
2023-02-21,2023-02,2023,전농1동,0,8224
2023-02-22,2023-02,2023,전농1동,4,8224
2023-02-23,2023-02,2023,전농1동,0,8224
2023-02-24,2023-02,2023,전농1동,2,8224
2023-02-25,2023-02,2023,전농1동,0,8224
2023-02-26,2023-02,2023,전농1동,1,8224
2023-02-27,2023-02,2023,전농1동,1,8224
2023-02-28,2023-02,2023,전농1동,0,8224
2023-02-07,2023-02,2023,전농2동,0,5988
2023-02-15,2023-02,2023,전농2동,1,5988
2023-02-20,2023-02,2023,전농2동,1,5988
2023-03-01,2023-03,2023,답십리1동,3,10560
2023-03-02,2023-03,2023,답십리1동,8,10560
2023-03-03,2023-03,2023,답십리1동,9,10560
2023-03-04,2023-03,2023,답십리1동,3,10560
2023-03-05,2023-03,2023,답십리1동,2,10560
2023-03-06,2023-03,2023,답십리1동,2,10560
2023-03-07,2023-03,2023,답십리1동,6,10560
2023-03-08,2023-03,2023,답십리1동,1,10560
2023-03-09,2023-03,2023,답십리1동,3,10560
2023-03-11,2023-03,2023,답십리1동,5,10560
2023-03-13,2023-03,2023,답십리1동,9,10560
2023-03-14,2023-03,2023,답십리1동,3,10560
2023-03-15,2023-03,2023,답십리1동,4,10560
2023-03-16,2023-03,2023,답십리1동,5,10560
2023-03-17,2023-03,2023,답십리1동,6,10560
2023-03-18,2023-03,2023,답십리1동,4,10560
2023-03-19,2023-03,2023,답십리1동,5,10560
2023-03-20,2023-03,2023,답십리1동,3,10560
2023-03-21,2023-03,2023,답십리1동,2,10560
2023-03-22,2023-03,2023,답십리1동,5,10560
2023-03-23,2023-03,2023,답십리1동,3,10560
2023-03-24,2023-03,2023,답십리1동,3,10560
2023-03-26,2023-03,2023,답십리1동,2,10560
2023-03-27,2023-03,2023,답십리1동,9,10560
2023-03-28,2023-03,2023,답십리1동,4,10560
2023-03-29,2023-03,2023,답십리1동,5,10560
2023-03-30,2023-03,2023,답십리1동,2,10560
2023-03-31,2023-03,2023,답십리1동,5,10560
2023-03-01,2023-03,2023,이문1동,1,4420
2023-03-02,2023-03,2023,이문1동,2,4420
2023-03-03,2023-03,2023,이문1동,3,4420
2023-03-04,2023-03,2023,이문1동,0,4420
2023-03-07,2023-03,2023,이문1동,2,4420
2023-03-08,2023-03,2023,이문1동,2,4420
2023-03-10,2023-03,2023,이문1동,4,4420
2023-03-12,2023-03,2023,이문1동,1,4420
2023-03-13,2023-03,2023,이문1동,1,4420
2023-03-14,2023-03,2023,이문1동,1,4420
2023-03-15,2023-03,2023,이문1동,2,4420
2023-03-16,2023-03,2023,이문1동,5,4420
2023-03-17,2023-03,2023,이문1동,1,4420
2023-03-19,2023-03,2023,이문1동,2,4420
2023-03-20,2023-03,2023,이문1동,1,4420
2023-03-21,2023-03,2023,이문1동,2,4420
2023-03-22,2023-03,2023,이문1동,1,4420
2023-03-24,2023-03,2023,이문1동,1,4420
2023-03-26,2023-03,2023,이문1동,1,4420
2023-03-27,2023-03,2023,이문1동,2,4420
2023-03-28,2023-03,2023,이문1동,3,4420
2023-03-29,2023-03,2023,이문1동,2,4420
2023-03-30,2023-03,2023,이문1동,1,4420
2023-03-31,2023-03,2023,이문1동,5,4420
2023-03-01,2023-03,2023,이문2동,1,5805
2023-03-02,2023-03,2023,이문2동,1,5805
2023-03-29,2023-03,2023,이문2동,1,5805
2023-03-30,2023-03,2023,이문2동,1,5805
2023-03-01,2023-03,2023,장안1동,1,14231
2023-03-02,2023-03,2023,장안1동,4,14231
2023-03-03,2023-03,2023,장안1동,2,14231
2023-03-04,2023-03,2023,장안1동,1,14231
2023-03-06,2023-03,2023,장안1동,2,14231
2023-03-07,2023-03,2023,장안1동,3,14231
2023-03-08,2023-03,2023,장안1동,5,14231
2023-03-09,2023-03,2023,장안1동,4,14231
2023-03-10,2023-03,2023,장안1동,8,14231
2023-03-11,2023-03,2023,장안1동,1,14231
2023-03-14,2023-03,2023,장안1동,3,14231
2023-03-15,2023-03,2023,장안1동,3,14231
2023-03-16,2023-03,2023,장안1동,3,14231
2023-03-17,2023-03,2023,장안1동,6,14231
2023-03-19,2023-03,2023,장안1동,1,14231
2023-03-20,2023-03,2023,장안1동,2,14231
2023-03-21,2023-03,2023,장안1동,4,14231
2023-03-22,2023-03,2023,장안1동,9,14231
2023-03-23,2023-03,2023,장안1동,5,14231
2023-03-24,2023-03,2023,장안1동,8,14231
2023-03-25,2023-03,2023,장안1동,1,14231
2023-03-26,2023-03,2023,장안1동,4,14231
2023-03-27,2023-03,2023,장안1동,2,14231
2023-03-28,2023-03,2023,장안1동,3,14231
2023-03-29,2023-03,2023,장안1동,3,14231
2023-03-30,2023-03,2023,장안1동,7,14231
2023-03-31,2023-03,2023,장안1동,6,14231
2023-03-01,2023-03,2023,장안2동,1,11613
2023-03-02,2023-03,2023,장안2동,6,11613
2023-03-03,2023-03,2023,장안2동,10,11613
2023-03-04,2023-03,2023,장안2동,3,11613
2023-03-05,2023-03,2023,장안2동,8,11613
2023-03-06,2023-03,2023,장안2동,6,11613
2023-03-07,2023-03,2023,장안2동,10,11613
2023-03-08,2023-03,2023,장안2동,5,11613
2023-03-09,2023-03,2023,장안2동,9,11613
2023-03-10,2023-03,2023,장안2동,6,11613
2023-03-11,2023-03,2023,장안2동,3,11613
2023-03-12,2023-03,2023,장안2동,5,11613
2023-03-13,2023-03,2023,장안2동,6,11613
2023-03-14,2023-03,2023,장안2동,7,11613
2023-03-15,2023-03,2023,장안2동,7,11613
2023-03-16,2023-03,2023,장안2동,7,11613
2023-03-17,2023-03,2023,장안2동,13,11613
2023-03-18,2023-03,2023,장안2동,2,11613
2023-03-19,2023-03,2023,장안2동,3,11613
2023-03-20,2023-03,2023,장안2동,11,11613
2023-03-21,2023-03,2023,장안2동,10,11613
2023-03-22,2023-03,2023,장안2동,12,11613
2023-03-23,2023-03,2023,장안2동,7,11613
2023-03-24,2023-03,2023,장안2동,14,11613
2023-03-25,2023-03,2023,장안2동,2,11613
2023-03-26,2023-03,2023,장안2동,4,11613
2023-03-27,2023-03,2023,장안2동,8,11613
2023-03-28,2023-03,2023,장안2동,4,11613
2023-03-29,2023-03,2023,장안2동,7,11613
2023-03-30,2023-03,2023,장안2동,14,11613
2023-03-31,2023-03,2023,장안2동,14,11613
2023-03-01,2023-03,2023,전농1동,0,8269
2023-03-02,2023-03,2023,전농1동,0,8269
2023-03-03,2023-03,2023,전농1동,1,8269
2023-03-05,2023-03,2023,전농1동,0,8269
2023-03-06,2023-03,2023,전농1동,0,8269
2023-03-07,2023-03,2023,전농1동,0,8269
2023-03-08,2023-03,2023,전농1동,0,8269
2023-03-09,2023-03,2023,전농1동,3,8269
2023-03-10,2023-03,2023,전농1동,1,8269
2023-03-11,2023-03,2023,전농1동,1,8269
2023-03-12,2023-03,2023,전농1동,1,8269
2023-03-13,2023-03,2023,전농1동,1,8269
2023-03-17,2023-03,2023,전농1동,1,8269
2023-03-18,2023-03,2023,전농1동,2,8269
2023-03-19,2023-03,2023,전농1동,3,8269
2023-03-20,2023-03,2023,전농1동,1,8269
2023-03-21,2023-03,2023,전농1동,0,8269
2023-03-22,2023-03,2023,전농1동,2,8269
2023-03-23,2023-03,2023,전농1동,0,8269
2023-03-24,2023-03,2023,전농1동,2,8269
2023-03-25,2023-03,2023,전농1동,0,8269
2023-03-26,2023-03,2023,전농1동,0,8269
2023-03-27,2023-03,2023,전농1동,0,8269
2023-03-28,2023-03,2023,전농1동,0,8269
2023-03-29,2023-03,2023,전농1동,2,8269
2023-03-30,2023-03,2023,전농1동,0,8269
2023-03-01,2023-03,2023,제기동,2,7008
2023-03-02,2023-03,2023,제기동,7,7008
2023-03-03,2023-03,2023,제기동,21,7008
2023-03-04,2023-03,2023,제기동,4,7008
2023-03-05,2023-03,2023,제기동,5,7008
2023-03-06,2023-03,2023,제기동,21,7008
2023-03-07,2023-03,2023,제기동,12,7008
2023-03-08,2023-03,2023,제기동,8,7008
2023-03-09,2023-03,2023,제기동,15,7008
2023-03-10,2023-03,2023,제기동,10,7008
2023-03-11,2023-03,2023,제기동,4,7008
2023-03-12,2023-03,2023,제기동,3,7008
2023-03-13,2023-03,2023,제기동,15,7008
2023-03-14,2023-03,2023,제기동,3,7008
2023-03-15,2023-03,2023,제기동,6,7008
2023-03-16,2023-03,2023,제기동,1,7008
2023-03-17,2023-03,2023,제기동,1,7008
2023-03-18,2023-03,2023,제기동,1,7008
2023-03-19,2023-03,2023,제기동,9,7008
2023-03-20,2023-03,2023,제기동,8,7008
2023-03-21,2023-03,2023,제기동,6,7008
2023-03-22,2023-03,2023,제기동,9,7008
2023-03-23,2023-03,2023,제기동,8,7008
2023-03-24,2023-03,2023,제기동,11,7008
2023-03-25,2023-03,2023,제기동,6,7008
2023-03-26,2023-03,2023,제기동,4,7008
2023-03-27,2023-03,2023,제기동,7,7008
2023-03-28,2023-03,2023,제기동,3,7008
2023-03-29,2023-03,2023,제기동,8,7008
2023-03-30,2023-03,2023,제기동,4,7008
2023-03-31,2023-03,2023,제기동,13,7008
2023-03-01,2023-03,2023,청량리동,3,5544
2023-03-02,2023-03,2023,청량리동,3,5544
2023-03-03,2023-03,2023,청량리동,9,5544
2023-03-04,2023-03,2023,청량리동,3,5544
2023-03-05,2023-03,2023,청량리동,2,5544
2023-03-06,2023-03,2023,청량리동,1,5544
2023-03-07,2023-03,2023,청량리동,5,5544
2023-03-08,2023-03,2023,청량리동,9,5544
2023-03-09,2023-03,2023,청량리동,2,5544
2023-03-10,2023-03,2023,청량리동,1,5544
2023-03-11,2023-03,2023,청량리동,4,5544
2023-03-12,2023-03,2023,청량리동,3,5544
2023-03-13,2023-03,2023,청량리동,4,5544
2023-03-14,2023-03,2023,청량리동,3,5544
2023-03-15,2023-03,2023,청량리동,3,5544
2023-03-16,2023-03,2023,청량리동,11,5544
2023-03-17,2023-03,2023,청량리동,1,5544
2023-03-18,2023-03,2023,청량리동,1,5544
2023-03-19,2023-03,2023,청량리동,4,5544
2023-03-20,2023-03,2023,청량리동,5,5544
2023-03-21,2023-03,2023,청량리동,5,5544
2023-03-22,2023-03,2023,청량리동,4,5544
2023-03-23,2023-03,2023,청량리동,3,5544
2023-03-24,2023-03,2023,청량리동,10,5544
2023-03-25,2023-03,2023,청량리동,0,5544
2023-03-26,2023-03,2023,청량리동,5,5544
2023-03-27,2023-03,2023,청량리동,3,5544
2023-03-28,2023-03,2023,청량리동,6,5544
2023-03-29,2023-03,2023,청량리동,13,5544
2023-03-30,2023-03,2023,청량리동,4,5544
2023-03-31,2023-03,2023,청량리동,4,5544
2023-03-01,2023-03,2023,회기동,1,2265
2023-03-02,2023-03,2023,회기동,6,2265
2023-03-03,2023-03,2023,회기동,11,2265
2023-03-04,2023-03,2023,회기동,2,2265
2023-03-05,2023-03,2023,회기동,1,2265
2023-03-06,2023-03,2023,회기동,6,2265
2023-03-07,2023-03,2023,회기동,5,2265
2023-03-08,2023-03,2023,회기동,5,2265
2023-03-09,2023-03,2023,회기동,5,2265
2023-03-10,2023-03,2023,회기동,13,2265
